"Step","dulcet-rain-4 - train/sigreg","dulcet-rain-4 - train/sigreg__MIN","dulcet-rain-4 - train/sigreg__MAX"
"16879","3.640625","3.640625","3.640625"
"16910","4.25","4.25","4.25"
"16941","3.71875","3.71875","3.71875"
"16949","3.609375","3.609375","3.609375"
"16958","3.40625","3.40625","3.40625"
"16973","3.421875","3.421875","3.421875"
"17063","3.71875","3.71875","3.71875"
"17120","3.953125","3.953125","3.953125"
"17171","3.890625","3.890625","3.890625"
"17226","4.15625","4.15625","4.15625"
"17264","3.625","3.625","3.625"
"17283","4.34375","4.34375","4.34375"
"17314","4.09375","4.09375","4.09375"
"17343","4.03125","4.03125","4.03125"
"17370","3.671875","3.671875","3.671875"
"17386","4.125","4.125","4.125"
"17389","3.984375","3.984375","3.984375"
"17394","3.75","3.75","3.75"
"17403","3.6875","3.6875","3.6875"
"17441","3.765625","3.765625","3.765625"
"17444","3.734375","3.734375","3.734375"
"17447","3.71875","3.71875","3.71875"
"17467","3.84375","3.84375","3.84375"
"17525","3.640625","3.640625","3.640625"
"17541","4.125","4.125","4.125"
"17580","3.75","3.75","3.75"
"17630","3.8125","3.8125","3.8125"
"17679","3.78125","3.78125","3.78125"
"17716","3.296875","3.296875","3.296875"
"17741","3.6875","3.6875","3.6875"
"17747","3.765625","3.765625","3.765625"
"17748","3.53125","3.53125","3.53125"
"17794","4.25","4.25","4.25"
"17809","3.609375","3.609375","3.609375"
"17822","4.1875","4.1875","4.1875"
"17827","4.09375","4.09375","4.09375"
"17844","4.0625","4.0625","4.0625"
"17855","4.25","4.25","4.25"
"17895","4.03125","4.03125","4.03125"
"17900","4.15625","4.15625","4.15625"
"18004","4.15625","4.15625","4.15625"
"18009","3.734375","3.734375","3.734375"
"18012","4.21875","4.21875","4.21875"
"18054","3.78125","3.78125","3.78125"
"18083","3.984375","3.984375","3.984375"
"18151","3.953125","3.953125","3.953125"
"18205","3.84375","3.84375","3.84375"
"18314","4.3125","4.3125","4.3125"
"18325","3.734375","3.734375","3.734375"
"18380","3.6875","3.6875","3.6875"
"18408","4","4","4"
"18425","3.796875","3.796875","3.796875"
"18466","4.1875","4.1875","4.1875"
"18477","3.625","3.625","3.625"
"18517","3.6875","3.6875","3.6875"
"18548","4.34375","4.34375","4.34375"
"18611","3.359375","3.359375","3.359375"
"18612","3.34375","3.34375","3.34375"
"18632","3.890625","3.890625","3.890625"
"18652","3.578125","3.578125","3.578125"
"18656","3.703125","3.703125","3.703125"
"18729","3.484375","3.484375","3.484375"
"18734","3.703125","3.703125","3.703125"
"18754","4.15625","4.15625","4.15625"
"18767","3.59375","3.59375","3.59375"
"18784","3.8125","3.8125","3.8125"
"18843","3.6875","3.6875","3.6875"
"18862","4.0625","4.0625","4.0625"
"18865","3.953125","3.953125","3.953125"
"18880","3.859375","3.859375","3.859375"
"18934","3.546875","3.546875","3.546875"
"18941","3.765625","3.765625","3.765625"
"18957","3.890625","3.890625","3.890625"
"18976","4.15625","4.15625","4.15625"
"19066","3.84375","3.84375","3.84375"
"19103","3.71875","3.71875","3.71875"
"19156","3.859375","3.859375","3.859375"
"19230","3.640625","3.640625","3.640625"
"19261","3.28125","3.28125","3.28125"
"19330","3.5","3.5","3.5"
"19360","4","4","4"
"19452","4.375","4.375","4.375"
"19478","3.734375","3.734375","3.734375"
"19480","3.671875","3.671875","3.671875"
"19514","3.78125","3.78125","3.78125"
"19543","3.46875","3.46875","3.46875"
"19546","3.484375","3.484375","3.484375"
"19559","4.09375","4.09375","4.09375"
"19572","3.625","3.625","3.625"
"19594","3.921875","3.921875","3.921875"
"19611","4.53125","4.53125","4.53125"
"19613","3.640625","3.640625","3.640625"
"19650","3.609375","3.609375","3.609375"
"19683","3.890625","3.890625","3.890625"
"19724","3.5625","3.5625","3.5625"
"19725","3.5625","3.5625","3.5625"
"19769","3.65625","3.65625","3.65625"
"19777","3.671875","3.671875","3.671875"
"19826","4.125","4.125","4.125"
"19853","3.640625","3.640625","3.640625"
"19871","3.734375","3.734375","3.734375"
"19930","3.734375","3.734375","3.734375"
"19944","3.4375","3.4375","3.4375"
"19949","3.796875","3.796875","3.796875"
"19965","3.5625","3.5625","3.5625"
"19966","3.4375","3.4375","3.4375"
"19972","3.53125","3.53125","3.53125"
"19977","3.6875","3.6875","3.6875"
"19982","3.75","3.75","3.75"
"20001","3.59375","3.59375","3.59375"
"20003","3.265625","3.265625","3.265625"
"20005","3.8125","3.8125","3.8125"
"20047","3.484375","3.484375","3.484375"
"20120","3.1875","3.1875","3.1875"
"20187","3.46875","3.46875","3.46875"
"20197","3.625","3.625","3.625"
"20251","3.734375","3.734375","3.734375"
"20275","3.984375","3.984375","3.984375"
"20276","3.875","3.875","3.875"
"20308","3.625","3.625","3.625"
"20333","3.96875","3.96875","3.96875"
"20382","3.1875","3.1875","3.1875"
"20440","3.984375","3.984375","3.984375"
"20454","4.15625","4.15625","4.15625"
"20465","3.40625","3.40625","3.40625"
"20489","3.9375","3.9375","3.9375"
"20493","4.09375","4.09375","4.09375"
"20503","3.9375","3.9375","3.9375"
"20505","3.59375","3.59375","3.59375"
"20531","3.78125","3.78125","3.78125"
"20603","3.546875","3.546875","3.546875"
"20645","3.796875","3.796875","3.796875"
"20675","3.484375","3.484375","3.484375"
"20724","3.90625","3.90625","3.90625"
"20728","3.625","3.625","3.625"
"20736","3.421875","3.421875","3.421875"
"20764","3.84375","3.84375","3.84375"
"20782","3.421875","3.421875","3.421875"
"20794","3.453125","3.453125","3.453125"
"20832","3.5625","3.5625","3.5625"
"20864","3.53125","3.53125","3.53125"
"20866","3.515625","3.515625","3.515625"
"20889","3.71875","3.71875","3.71875"
"20897","3.875","3.875","3.875"
"20904","4.4375","4.4375","4.4375"
"20923","3.859375","3.859375","3.859375"
"20937","3.953125","3.953125","3.953125"
"20941","3.859375","3.859375","3.859375"
"20995","3.015625","3.015625","3.015625"
"21041","4.03125","4.03125","4.03125"
"21048","3.640625","3.640625","3.640625"
"21117","3.421875","3.421875","3.421875"
"21118","3.609375","3.609375","3.609375"
"21121","3.390625","3.390625","3.390625"
"21126","3.578125","3.578125","3.578125"
"21154","3.640625","3.640625","3.640625"
"21172","3.53125","3.53125","3.53125"
"21188","3.703125","3.703125","3.703125"
"21219","3.53125","3.53125","3.53125"
"21230","3.4375","3.4375","3.4375"
"21234","3.78125","3.78125","3.78125"
"21264","3.59375","3.59375","3.59375"
"21355","3.984375","3.984375","3.984375"
"21385","3.734375","3.734375","3.734375"
"21395","3.484375","3.484375","3.484375"
"21409","3.953125","3.953125","3.953125"
"21428","3.5625","3.5625","3.5625"
"21481","3.859375","3.859375","3.859375"
"21545","3.34375","3.34375","3.34375"
"21562","3.796875","3.796875","3.796875"
"21564","3.828125","3.828125","3.828125"
"21566","3.578125","3.578125","3.578125"
"21571","3.8125","3.8125","3.8125"
"21576","4","4","4"
"21619","3.609375","3.609375","3.609375"
"21646","3.015625","3.015625","3.015625"
"21662","3.96875","3.96875","3.96875"
"21739","3.5","3.5","3.5"
"21765","3.4375","3.4375","3.4375"
"21802","3.875","3.875","3.875"
"21939","3.84375","3.84375","3.84375"
"21949","3.390625","3.390625","3.390625"
"21971","3.78125","3.78125","3.78125"
"21988","3.640625","3.640625","3.640625"
"22026","3.390625","3.390625","3.390625"
"22028","3.625","3.625","3.625"
"22058","3.453125","3.453125","3.453125"
"22097","3.671875","3.671875","3.671875"
"22149","3.765625","3.765625","3.765625"
"22160","3.578125","3.578125","3.578125"
"22161","4.0625","4.0625","4.0625"
"22303","3.28125","3.28125","3.28125"
"22319","3.734375","3.734375","3.734375"
"22346","3.4375","3.4375","3.4375"
"22359","3.578125","3.578125","3.578125"
"22383","3.75","3.75","3.75"
"22386","3.890625","3.890625","3.890625"
"22391","3.9375","3.9375","3.9375"
"22432","3.59375","3.59375","3.59375"
"22435","3.40625","3.40625","3.40625"
"22502","3.515625","3.515625","3.515625"
"22561","3.921875","3.921875","3.921875"
"22568","3.828125","3.828125","3.828125"
"22602","3.734375","3.734375","3.734375"
"22627","3.859375","3.859375","3.859375"
"22641","3.234375","3.234375","3.234375"
"22653","3.921875","3.921875","3.921875"
"22710","3.828125","3.828125","3.828125"
"22764","4","4","4"
"22789","3.375","3.375","3.375"
"22792","3.5625","3.5625","3.5625"
"22794","3.34375","3.34375","3.34375"
"22806","3.65625","3.65625","3.65625"
"22812","3.515625","3.515625","3.515625"
"22857","3.40625","3.40625","3.40625"
"22883","3.421875","3.421875","3.421875"
"22909","4.21875","4.21875","4.21875"
"22914","3.765625","3.765625","3.765625"
"22923","3.90625","3.90625","3.90625"
"22925","3.734375","3.734375","3.734375"
"22938","3.4375","3.4375","3.4375"
"22943","3.734375","3.734375","3.734375"
"22946","3.765625","3.765625","3.765625"
"22993","3.609375","3.609375","3.609375"
"23033","3.546875","3.546875","3.546875"
"23035","4","4","4"
"23037","3.5625","3.5625","3.5625"
"23054","3.15625","3.15625","3.15625"
"23077","3.265625","3.265625","3.265625"
"23089","3.53125","3.53125","3.53125"
"23095","3.515625","3.515625","3.515625"
"23161","3.859375","3.859375","3.859375"
"23168","3.609375","3.609375","3.609375"
"23209","3.515625","3.515625","3.515625"
"23240","3.5625","3.5625","3.5625"
"23303","3.78125","3.78125","3.78125"
"23323","3.296875","3.296875","3.296875"
"23355","3.609375","3.609375","3.609375"
"23372","3.75","3.75","3.75"
"23410","3.390625","3.390625","3.390625"
"23413","3.28125","3.28125","3.28125"
"23442","3.515625","3.515625","3.515625"
"23488","3.21875","3.21875","3.21875"
"23520","3.609375","3.609375","3.609375"
"23521","3.90625","3.90625","3.90625"
"23533","3.40625","3.40625","3.40625"
"23555","3.171875","3.171875","3.171875"
"23587","3.171875","3.171875","3.171875"
"23592","3.390625","3.390625","3.390625"
"23599","3.53125","3.53125","3.53125"
"23621","3.9375","3.9375","3.9375"
"23632","3.234375","3.234375","3.234375"
"23675","3.859375","3.859375","3.859375"
"23689","3.609375","3.609375","3.609375"
"23696","3.515625","3.515625","3.515625"
"23698","3.640625","3.640625","3.640625"
"23731","3.03125","3.03125","3.03125"
"23739","3.46875","3.46875","3.46875"
"23741","3.453125","3.453125","3.453125"
"23778","4.09375","4.09375","4.09375"
"23806","3.578125","3.578125","3.578125"
"23823","3.796875","3.796875","3.796875"
"23843","3.453125","3.453125","3.453125"
"23845","3.625","3.625","3.625"
"23944","3.484375","3.484375","3.484375"
"23952","3.46875","3.46875","3.46875"
"23959","3.34375","3.34375","3.34375"
"23974","3.71875","3.71875","3.71875"
"24026","3.921875","3.921875","3.921875"
"24043","3.375","3.375","3.375"
"24112","3.78125","3.78125","3.78125"
"24117","3.546875","3.546875","3.546875"
"24135","3.1875","3.1875","3.1875"
"24176","3.625","3.625","3.625"
"24200","3.25","3.25","3.25"
"24209","3.65625","3.65625","3.65625"
"24219","2.921875","2.921875","2.921875"
"24247","3.53125","3.53125","3.53125"
"24356","3.25","3.25","3.25"
"24372","3.84375","3.84375","3.84375"
"24380","3.90625","3.90625","3.90625"
"24463","3.484375","3.484375","3.484375"
"24465","3.640625","3.640625","3.640625"
"24470","3.84375","3.84375","3.84375"
"24510","3.546875","3.546875","3.546875"
"24531","3.46875","3.46875","3.46875"
"24542","3.5625","3.5625","3.5625"
"24546","3.703125","3.703125","3.703125"
"24552","3.328125","3.328125","3.328125"
"24570","3.875","3.875","3.875"
"24581","3.46875","3.46875","3.46875"
"24583","3.390625","3.390625","3.390625"
"24591","3.03125","3.03125","3.03125"
"24600","3.4375","3.4375","3.4375"
"24640","3.96875","3.96875","3.96875"
"24655","3.734375","3.734375","3.734375"
"24659","3.3125","3.3125","3.3125"
"24666","3.90625","3.90625","3.90625"
"24674","3.734375","3.734375","3.734375"
"24677","3.328125","3.328125","3.328125"
"24735","3.578125","3.578125","3.578125"
"24736","3.546875","3.546875","3.546875"
"24772","3.359375","3.359375","3.359375"
"24797","3.8125","3.8125","3.8125"
"24801","3.171875","3.171875","3.171875"
"24838","3.421875","3.421875","3.421875"
"24879","3.515625","3.515625","3.515625"
"24893","3.796875","3.796875","3.796875"
"24894","3.828125","3.828125","3.828125"
"24900","3.65625","3.65625","3.65625"
"24903","3.4375","3.4375","3.4375"
"24914","3.765625","3.765625","3.765625"
"24917","3.421875","3.421875","3.421875"
"24951","3.25","3.25","3.25"
"24982","3.359375","3.359375","3.359375"
"24990","3.390625","3.390625","3.390625"
"25009","3.453125","3.453125","3.453125"
"25010","3.65625","3.65625","3.65625"
"25088","3.28125","3.28125","3.28125"
"25109","3.765625","3.765625","3.765625"
"25110","3.640625","3.640625","3.640625"
"25136","3.453125","3.453125","3.453125"
"25138","3.75","3.75","3.75"
"25221","2.734375","2.734375","2.734375"
"25225","3.421875","3.421875","3.421875"
"25226","3.328125","3.328125","3.328125"
"25229","3.703125","3.703125","3.703125"
"25245","3.46875","3.46875","3.46875"
"25264","3.359375","3.359375","3.359375"
"25265","4","4","4"
"25315","3.296875","3.296875","3.296875"
"25361","3.203125","3.203125","3.203125"
"25394","3.25","3.25","3.25"
"25423","3.296875","3.296875","3.296875"
"25436","3.5","3.5","3.5"
"25466","3.171875","3.171875","3.171875"
"25473","3.53125","3.53125","3.53125"
"25542","3.4375","3.4375","3.4375"
"25559","3.328125","3.328125","3.328125"
"25564","3.234375","3.234375","3.234375"
"25588","3.359375","3.359375","3.359375"
"25625","4.03125","4.03125","4.03125"
"25651","3.71875","3.71875","3.71875"
"25666","4","4","4"
"25711","3.609375","3.609375","3.609375"
"25725","3.640625","3.640625","3.640625"
"25756","3.6875","3.6875","3.6875"
"25765","3.640625","3.640625","3.640625"
"25769","3.578125","3.578125","3.578125"
"25826","3.3125","3.3125","3.3125"
"25837","3.4375","3.4375","3.4375"
"25861","3.578125","3.578125","3.578125"
"25877","3.625","3.625","3.625"
"25891","3.4375","3.4375","3.4375"
"25932","3.484375","3.484375","3.484375"
"25936","3.359375","3.359375","3.359375"
"25983","2.9375","2.9375","2.9375"
"25985","3.3125","3.3125","3.3125"
"26011","3.484375","3.484375","3.484375"
"26018","3.15625","3.15625","3.15625"
"26024","3.4375","3.4375","3.4375"
"26029","3.6875","3.6875","3.6875"
"26044","3.296875","3.296875","3.296875"
"26048","3.375","3.375","3.375"
"26053","3.515625","3.515625","3.515625"
"26172","3.328125","3.328125","3.328125"
"26181","3.453125","3.453125","3.453125"
"26208","3.5","3.5","3.5"
"26219","3.59375","3.59375","3.59375"
"26246","3.3125","3.3125","3.3125"
"26354","3.40625","3.40625","3.40625"
"26399","3.203125","3.203125","3.203125"
"26453","3.296875","3.296875","3.296875"
"26465","3.484375","3.484375","3.484375"
"26481","3.46875","3.46875","3.46875"
"26486","3.40625","3.40625","3.40625"
"26499","3.609375","3.609375","3.609375"
"26541","3.328125","3.328125","3.328125"
"26552","3.546875","3.546875","3.546875"
"26570","3.59375","3.59375","3.59375"
"26571","3.40625","3.40625","3.40625"
"26598","3.796875","3.796875","3.796875"
"26634","3.453125","3.453125","3.453125"
"26646","3.265625","3.265625","3.265625"
"26687","3.5625","3.5625","3.5625"
"26691","3.359375","3.359375","3.359375"
"26714","4.0625","4.0625","4.0625"
"26752","3.546875","3.546875","3.546875"
"26775","3.40625","3.40625","3.40625"
"26798","3.5","3.5","3.5"
"26842","3.171875","3.171875","3.171875"
"26848","3.46875","3.46875","3.46875"
"26952","3.984375","3.984375","3.984375"
"27049","3.359375","3.359375","3.359375"
"27071","3.0625","3.0625","3.0625"
"27123","3.5625","3.5625","3.5625"
"27177","3.5","3.5","3.5"
"27194","3.34375","3.34375","3.34375"
"27233","3.6875","3.6875","3.6875"
"27291","3.296875","3.296875","3.296875"
"27292","3.59375","3.59375","3.59375"
"27300","3.640625","3.640625","3.640625"
"27305","3.140625","3.140625","3.140625"
"27343","3.828125","3.828125","3.828125"
"27354","3.328125","3.328125","3.328125"
"27378","3.4375","3.4375","3.4375"
"27396","3.125","3.125","3.125"
"27428","2.921875","2.921875","2.921875"
"27483","3.390625","3.390625","3.390625"
"27487","3.796875","3.796875","3.796875"
"27538","3.65625","3.65625","3.65625"
"27586","3.5","3.5","3.5"
"27598","3.359375","3.359375","3.359375"
"27603","3.484375","3.484375","3.484375"
"27683","3.40625","3.40625","3.40625"
"27688","3.359375","3.359375","3.359375"
"27693","3.515625","3.515625","3.515625"
"27722","3.15625","3.15625","3.15625"
"27772","3.65625","3.65625","3.65625"
"27777","3.03125","3.03125","3.03125"
"27794","3.703125","3.703125","3.703125"
"27825","3.671875","3.671875","3.671875"
"27846","3.515625","3.515625","3.515625"
"27863","3.125","3.125","3.125"
"27875","3.34375","3.34375","3.34375"
"27961","3.546875","3.546875","3.546875"
"28011","3.46875","3.46875","3.46875"
"28012","3.46875","3.46875","3.46875"
"28014","3.203125","3.203125","3.203125"
"28029","3.484375","3.484375","3.484375"
"28082","3.21875","3.21875","3.21875"
"28109","3.09375","3.09375","3.09375"
"28124","3.453125","3.453125","3.453125"
"28177","3.125","3.125","3.125"
"28178","3.515625","3.515625","3.515625"
"28187","3.9375","3.9375","3.9375"
"28207","3.5625","3.5625","3.5625"
"28210","3.578125","3.578125","3.578125"
"28212","3.5625","3.5625","3.5625"
"28221","3.296875","3.296875","3.296875"
"28227","3.453125","3.453125","3.453125"
"28267","3.3125","3.3125","3.3125"
"28282","3.71875","3.71875","3.71875"
"28292","3.140625","3.140625","3.140625"
"28293","3.796875","3.796875","3.796875"
"28326","3.84375","3.84375","3.84375"
"28338","3.390625","3.390625","3.390625"
"28368","3.359375","3.359375","3.359375"
"28380","3.59375","3.59375","3.59375"
"28435","3.234375","3.234375","3.234375"
"28440","3.484375","3.484375","3.484375"
"28490","3.1875","3.1875","3.1875"
"28504","3.453125","3.453125","3.453125"
"28548","3.53125","3.53125","3.53125"
"28555","3.65625","3.65625","3.65625"
"28600","3.703125","3.703125","3.703125"
"28614","3.46875","3.46875","3.46875"
"28680","3","3","3"
"28681","3.515625","3.515625","3.515625"
"28686","3.296875","3.296875","3.296875"
"28788","3.625","3.625","3.625"
"28796","3.671875","3.671875","3.671875"
"28807","3.53125","3.53125","3.53125"
"28813","3.796875","3.796875","3.796875"
"28817","3.28125","3.28125","3.28125"
"28851","3.671875","3.671875","3.671875"
"28902","3.359375","3.359375","3.359375"
"28921","3.5625","3.5625","3.5625"
"28939","3.28125","3.28125","3.28125"
"28962","2.96875","2.96875","2.96875"
"29014","3.984375","3.984375","3.984375"
"29036","3.453125","3.453125","3.453125"
"29085","3.421875","3.421875","3.421875"
"29090","3.1875","3.1875","3.1875"
"29104","2.859375","2.859375","2.859375"
"29118","3.375","3.375","3.375"
"29123","3.546875","3.546875","3.546875"
"29156","3.078125","3.078125","3.078125"
"29162","3.15625","3.15625","3.15625"
"29187","3.625","3.625","3.625"
"29209","3.453125","3.453125","3.453125"
"29229","3.46875","3.46875","3.46875"
"29254","3.125","3.125","3.125"
"29269","3.421875","3.421875","3.421875"
"29272","3.203125","3.203125","3.203125"
"29339","3.34375","3.34375","3.34375"
"29370","3.09375","3.09375","3.09375"
"29372","3.515625","3.515625","3.515625"
"29391","3.625","3.625","3.625"
"29419","3.3125","3.3125","3.3125"
"29480","3.328125","3.328125","3.328125"
"29558","3.34375","3.34375","3.34375"
"29571","3.546875","3.546875","3.546875"
"29673","3.609375","3.609375","3.609375"
"29681","3.671875","3.671875","3.671875"
"29682","3.96875","3.96875","3.96875"
"29684","3.625","3.625","3.625"
"29685","3.546875","3.546875","3.546875"
"29704","3.453125","3.453125","3.453125"
"29708","3.421875","3.421875","3.421875"
"29709","3.671875","3.671875","3.671875"
"29720","3.15625","3.15625","3.15625"
"29724","3.453125","3.453125","3.453125"
"29781","3.265625","3.265625","3.265625"
"29792","3.421875","3.421875","3.421875"
"29811","3.4375","3.4375","3.4375"
"29812","3.453125","3.453125","3.453125"
"29813","3.234375","3.234375","3.234375"
"29828","3.40625","3.40625","3.40625"
"29883","3.453125","3.453125","3.453125"
"29886","3.265625","3.265625","3.265625"
"29907","3.21875","3.21875","3.21875"
"29921","3.15625","3.15625","3.15625"
"29933","3.1875","3.1875","3.1875"
"30005","3.515625","3.515625","3.515625"
"30033","3.484375","3.484375","3.484375"
"30099","3.296875","3.296875","3.296875"
"30138","3.46875","3.46875","3.46875"
"30152","3.8125","3.8125","3.8125"
"30153","3.0625","3.0625","3.0625"
"30172","3.234375","3.234375","3.234375"
"30200","3.34375","3.34375","3.34375"
"30204","3.6875","3.6875","3.6875"
"30205","3.234375","3.234375","3.234375"
"30261","3.5","3.5","3.5"
"30277","3.296875","3.296875","3.296875"
